Date,Catégorie profil,Total énergie soutirée (MWh),Nb points soutirage
2020-12-01,PRO,40051.191609,60658704
2020-12-01,RES,152310.492493,394419078
2020-12-02,PRO,39422.459285,60658524
2020-12-02,RES,155648.834092,394417716
2020-12-03,PRO,40107.473266,60660288
2020-12-03,RES,153414.919157,394453150
2020-12-04,PRO,40249.926443,60663744
2020-12-04,RES,156582.662031,394506298
2020-12-05,PRO,36823.528116,60652896
2020-12-05,RES,170374.226886,394492802
2020-12-06,PRO,33770.08926,60649248
2020-12-06,RES,170939.383456,394466118
2020-12-07,PRO,40910.23219,60660576
2020-12-07,RES,169279.361832,394543588
2020-12-08,PRO,42455.435824,60665328
2020-12-08,RES,166649.485035,394569484
2020-12-09,PRO,42356.929281,60666576
2020-12-09,RES,172890.125732,394601614
2020-12-10,PRO,42205.024549,60674448
2020-12-10,RES,164088.10621,394633678
2020-12-11,PRO,40830.564576,60681024
2020-12-11,RES,156682.818814,394682128
2020-12-12,PRO,35343.411979,60673152
2020-12-12,RES,152842.704171,394668762
2020-12-13,PRO,32982.742982,60669984
2020-12-13,RES,157966.889249,394648598
2020-12-14,PRO,37775.95158,60677088
2020-12-14,RES,144367.93406,394729118
2020-12-15,PRO,38138.802237,60680832
2020-12-15,RES,134943.480999,394750842
2020-12-16,PRO,37921.161976,60686688
2020-12-16,RES,141231.395507,394767530
2020-12-17,PRO,37981.331924,60683424
2020-12-17,RES,137008.210282,394785502
2020-12-18,PRO,37754.506229,60685920
2020-12-18,RES,138021.628389,394834750
2020-12-19,PRO,33162.638805,60675456
2020-12-19,RES,140860.746694,394803360
2020-12-20,PRO,30500.323911,60671904
2020-12-20,RES,140279.346903,394777024
2020-12-21,PRO,36033.866272,60677136
2020-12-21,RES,140544.037611,394846784
2020-12-22,PRO,34868.681039,60681312
2020-12-22,RES,125576.223548,394843776
2020-12-23,PRO,34508.216598,60682992
2020-12-23,RES,128482.080211,394848282
2020-12-24,PRO,34148.478364,60687792
2020-12-24,RES,147470.078683,394839550
2020-12-25,PRO,32044.734902,60682224
2020-12-25,RES,164732.180269,394804298
2020-12-26,PRO,35799.411113,60680208
2020-12-26,RES,174716.504935,394808170
2020-12-27,PRO,33836.533567,60679056
2020-12-27,RES,179329.374757,394802880
2020-12-28,PRO,37782.401392,60684720
2020-12-28,RES,173539.653893,394869722
2020-12-29,PRO,39293.545858,60687696
2020-12-29,RES,172551.346172,394874920
2020-12-30,PRO,39332.158347,60684288
2020-12-30,RES,174615.993564,394883800
2020-12-31,PRO,37866.151628,60661104
2020-12-31,RES,177770.627605,394856086
2021-01-01,PRO,35601.109057,60935376
2021-01-01,RES,182954.75779,394553412
2021-01-02,PRO,38328.858305,60929184
2021-01-02,RES,193540.198622,394546682
2021-01-03,PRO,36163.244485,60927456
2021-01-03,RES,194224.274268,394546800
2021-01-04,PRO,44343.923525,60935376
2021-01-04,RES,190683.46196,394633454
2021-01-05,PRO,46550.937329,60932256
2021-01-05,RES,189517.961142,394651040
2021-01-06,PRO,45652.81645,60936288
2021-01-06,RES,190253.781093,394671784
2021-01-07,PRO,46495.888227,60939360
2021-01-07,RES,191044.29588,394703088
2021-01-08,PRO,46613.15067,60941472
2021-01-08,RES,194977.573815,394764908
2021-01-09,PRO,42519.217434,60933168
2021-01-09,RES,206169.187679,394750474
2021-01-10,PRO,39226.579058,60932208
2021-01-10,RES,208383.240665,394741104
2021-01-11,PRO,46229.216478,60941712
2021-01-11,RES,199648.017188,394813956
2021-01-12,PRO,46232.224734,60944880
2021-01-12,RES,186207.437757,394824426
2021-01-13,PRO,42526.446338,60951504
2021-01-13,RES,167668.355153,394846208
2021-01-14,PRO,42671.648741,60978000
2021-01-14,RES,157825.776216,394848886
2021-01-15,PRO,43914.509623,60978336
2021-01-15,RES,168468.715601,394916970
2021-01-16,PRO,41005.068225,60969312
2021-01-16,RES,190577.762155,394889136
2021-01-17,PRO,36118.649485,60965568
2021-01-17,RES,178003.516386,394874736
2021-01-18,PRO,42731.289856,60979296
2021-01-18,RES,173964.276412,394927246
2021-01-19,PRO,43724.577052,60981600
2021-01-19,RES,170069.267877,394933680
2021-01-20,PRO,40878.446856,60986160
2021-01-20,RES,160014.951318,394967278
2021-01-21,PRO,40399.009222,60987936
2021-01-21,RES,149758.982113,394992238
2021-01-22,PRO,40243.949249,60990288
2021-01-22,RES,151171.765472,395041006
2021-01-23,PRO,37493.973873,60983568
2021-01-23,RES,166922.062843,395034956
2021-01-24,PRO,36008.15219,60980496
2021-01-24,RES,177848.038334,395018924
2021-01-25,PRO,42207.18014,60991248
2021-01-25,RES,171188.321452,395088356
2021-01-26,PRO,45084.122084,60998736
2021-01-26,RES,179041.603352,395101980
2021-01-27,PRO,42279.466136,61000176
2021-01-27,RES,168086.693894,395137664
2021-01-28,PRO,39213.388862,60996864
2021-01-28,RES,141661.318252,395175498
2021-01-29,PRO,37547.611066,60998592
2021-01-29,RES,133454.910107,395247022
2021-01-30,PRO,34181.614144,60992064
2021-01-30,RES,141738.846358,395220572
2021-01-31,PRO,31429.983036,60981312
2021-01-31,RES,145448.288616,395180012
2021-02-01,PRO,36778.165008,60992736
2021-02-01,RES,136683.097746,395229646
2021-02-02,PRO,36767.065654,60994128
2021-02-02,RES,128248.732128,395188600
2021-02-03,PRO,35489.399329,60987888
2021-02-03,RES,126633.436173,395203436
2021-02-04,PRO,36721.644358,60987600
2021-02-04,RES,131590.044664,395228734
2021-02-05,PRO,35919.442441,60986208
2021-02-05,RES,128830.736697,395287770
2021-02-06,PRO,32664.078237,60975312
2021-02-06,RES,136661.311807,395263680
2021-02-07,PRO,31964.072733,60972144
2021-02-07,RES,152679.129082,395235648
2021-02-08,PRO,40359.061486,60980928
2021-02-08,RES,164184.652241,395310432
2021-02-09,PRO,43329.031586,60981792
2021-02-09,RES,172171.798184,395312256
2021-02-10,PRO,43246.313196,60984864
2021-02-10,RES,177410.906124,395336448
2021-02-11,PRO,45275.27989,60988992
2021-02-11,RES,185101.554492,395362364
2021-02-12,PRO,45569.439103,60986208
2021-02-12,RES,189893.325677,395418430
2021-02-13,PRO,42069.192806,60976800
2021-02-13,RES,200130.626446,395400384
2021-02-14,PRO,38410.165815,60972000
2021-02-14,RES,196812.054513,395382324
2021-02-15,PRO,41005.833403,60985920
2021-02-15,RES,169878.643633,395457504
2021-02-16,PRO,39216.911518,60986880
2021-02-16,RES,148421.999088,395457600
2021-02-17,PRO,36384.104318,60990816
2021-02-17,RES,135801.429629,395474976
2021-02-18,PRO,36968.792831,60996624
2021-02-18,RES,135689.337976,395490912
2021-02-19,PRO,35599.978462,60991920
2021-02-19,RES,131559.547039,395544762
2021-02-20,PRO,30441.096899,60983088
2021-02-20,RES,123319.82481600001,395528712
2021-02-21,PRO,27391.320886,60981552
2021-02-21,RES,120291.717329,395501280
2021-02-22,PRO,32221.319569,60995424
2021-02-22,RES,118169.752149,395560992
2021-02-23,PRO,32006.122135,60994464
2021-02-23,RES,109440.478882,395562708
2021-02-24,PRO,30606.41868,60997248
2021-02-24,RES,104729.423287,395584896
2021-02-25,PRO,31167.387475,60997200
2021-02-25,RES,107440.569591,395620752
2021-02-26,PRO,32298.639569,61000080
2021-02-26,RES,115665.426747,395676472
2021-02-27,PRO,30679.713696,60990336
2021-02-27,RES,129691.300465,395635776
2021-02-28,PRO,28544.47713,60980352
2021-02-28,RES,134375.643272,395592096
2021-03-01,PRO,32901.380466,61002672
2021-03-01,RES,126763.362222,395628480
2021-03-02,PRO,33668.875238,61006656
2021-03-02,RES,122322.731784,395533126
2021-03-03,PRO,32873.288375,61002960
2021-03-03,RES,120482.249668,395533414
2021-03-04,PRO,33312.541846,61005504
2021-03-04,RES,120113.494665,395537810
2021-03-05,PRO,34989.243836,61003056
2021-03-05,RES,131043.161045,395582154
2021-03-06,PRO,32652.171805,60993696
2021-03-06,RES,142763.681081,395558926
2021-03-07,PRO,29995.236172,60991392
2021-03-07,RES,145476.154623,395539246
2021-03-08,PRO,35288.242059,61002240
2021-03-08,RES,138654.22585,395610280
2021-03-09,PRO,36599.920343,61010304
2021-03-09,RES,137904.868228,395608174
2021-03-10,PRO,36083.436809,61008768
2021-03-10,RES,140621.597422,395628910
2021-03-11,PRO,34602.130734,61012224
2021-03-11,RES,124453.113555,395650126
2021-03-12,PRO,34818.300228,61012656
2021-03-12,RES,127915.585651,395702830
2021-03-13,PRO,31570.420637,61003920
2021-03-13,RES,135050.560929,395693038
2021-03-14,PRO,29533.57946,61000368
2021-03-14,RES,140576.713574,395677678
2021-03-15,PRO,34657.509401,61017024
2021-03-15,RES,133122.987427,395747854
2021-03-16,PRO,35891.600106,61019616
2021-03-16,RES,130349.200231,395739844
2021-03-17,PRO,35122.768658,61020096
2021-03-17,RES,131606.793635,395762634
2021-03-18,PRO,36862.88908,61023552
2021-03-18,RES,138702.41722,395790116
2021-03-19,PRO,36997.781454,61021776
2021-03-19,RES,142281.316263,395838760
2021-03-20,PRO,33324.946114,61016064
2021-03-20,RES,150383.123231,395833000
2021-03-21,PRO,30361.141329,61013376
2021-03-21,RES,150409.033164,395808328
2021-03-22,PRO,35088.509964,61024272
2021-03-22,RES,139802.600222,395872552
2021-03-23,PRO,34968.500354,61027968
2021-03-23,RES,129259.039877,395875508
2021-03-24,PRO,32659.847557,61027584
2021-03-24,RES,122374.988397,395905572
2021-03-25,PRO,32440.599091,61022016
2021-03-25,RES,114862.939772,395930008
2021-03-26,PRO,32223.029814,61028256
2021-03-26,RES,116804.615442,395983908
2021-03-27,PRO,29257.872464,61020576
2021-03-27,RES,122022.790473,395975686
2021-03-28,PRO,25090.596140999998,58474004
2021-03-28,RES,114185.496034,379434564
2021-03-29,PRO,29225.090826,61024128
2021-03-29,RES,102321.240746,395995070
2021-03-30,PRO,28558.169523,61027392
2021-03-30,RES,90061.564226,396009028
2021-03-31,PRO,26994.201324,61025520
2021-03-31,RES,85316.522018,396021810
2021-04-01,PRO,26808.790433,61089936
2021-04-01,RES,80960.169391,396584062
2021-04-02,PRO,27083.567162,61085760
2021-04-02,RES,85378.102487,396607632
2021-04-03,PRO,25871.064197,61079088
2021-04-03,RES,102928.77878,396584540
2021-04-04,PRO,23898.632486,61076976
2021-04-04,RES,109939.621606,396561114
2021-04-05,PRO,24752.508809,61077360
2021-04-05,RES,116273.449745,396571194
2021-04-06,PRO,31978.649476,61082832
2021-04-06,RES,126833.39451,396627638
2021-04-07,PRO,32966.892817,61086960
2021-04-07,RES,133768.388067,396605262
2021-04-08,PRO,31773.266785,61090032
2021-04-08,RES,124637.571525,396621952
2021-04-09,PRO,30217.13928,61092432
2021-04-09,RES,115964.884766,396662584
2021-04-10,PRO,26830.980623,61084080
2021-04-10,RES,115658.934213,396630908
2021-04-11,PRO,25641.268885,61081584
2021-04-11,RES,124046.082704,396598036
2021-04-12,PRO,30644.943151,61089456
2021-04-12,RES,127416.295035,396666576
2021-04-13,PRO,31489.751829,61095600
2021-04-13,RES,125023.072515,396643496
2021-04-14,PRO,30949.700934,61099632
2021-04-14,RES,123768.611928,396652116
2021-04-15,PRO,31110.162370000002,61103280
2021-04-15,RES,124300.155884,396689654
2021-04-16,PRO,31121.93869,61099008
2021-04-16,RES,127668.690205,396718116
2021-04-17,PRO,27629.311323,61087584
2021-04-17,RES,126698.206945,396693440
2021-04-18,PRO,25056.459185,61084992
2021-04-18,RES,122344.237441,396671752
2021-04-19,PRO,27764.974482,61091712
2021-04-19,RES,110827.683198,396734148
2021-04-20,PRO,27499.812557,61095984
2021-04-20,RES,101751.7966,396728864
2021-04-21,PRO,26764.579869,61095360
2021-04-21,RES,97913.110114,396738708
2021-04-22,PRO,26506.773972,61099536
2021-04-22,RES,94573.178879,396763380
2021-04-23,PRO,25821.045935,61104672
2021-04-23,RES,90684.996814,396801300
2021-04-24,PRO,23004.825816,61097856
2021-04-24,RES,88281.758386,396783464
2021-04-25,PRO,21103.34459,61095360
2021-04-25,RES,89797.521353,396761364
2021-04-26,PRO,25333.824419,61107120
2021-04-26,RES,89610.718871,396825104
2021-04-27,PRO,26192.037629,61115664
2021-04-27,RES,87780.275655,396823088
2021-04-28,PRO,25827.715986,61118064
2021-04-28,RES,89892.097653,396844116
2021-04-29,PRO,27103.965581,61120944
2021-04-29,RES,93495.406107,396878376
2021-04-30,PRO,27509.246478,61122720
2021-04-30,RES,98007.861494,396942468
2021-05-01,PRO,23231.141082,61111248
2021-05-01,RES,107666.016295,396800576
2021-05-02,PRO,22874.228898,61106064
2021-05-02,RES,108526.48857,396737604
2021-05-03,PRO,26654.785537,61117776
2021-05-03,RES,100508.747317,396819840
2021-05-04,PRO,27599.361853,61118160
2021-05-04,RES,96544.41641,396797500
2021-05-05,PRO,27230.044328,61118352
2021-05-05,RES,99111.171007,396816800
2021-05-06,PRO,28735.692672,61119600
2021-05-06,RES,101787.671412,396831688
2021-05-07,PRO,27512.663244,61118832
2021-05-07,RES,96827.041027,396880752
2021-05-08,PRO,21969.947059,61110480
2021-05-08,RES,91088.372637,396838972
2021-05-09,PRO,20179.195742,61108368
2021-05-09,RES,83592.983847,396814124
2021-05-10,PRO,24177.887521,61118832
2021-05-10,RES,80660.566848,396891550
2021-05-11,PRO,25829.919757,61118352
2021-05-11,RES,83734.878261,396899904
2021-05-12,PRO,25586.339937,61120560
2021-05-12,RES,89242.23603,396931584
2021-05-13,PRO,25233.813985,70152583
2021-05-13,RES,108598.664964,456973123
2021-05-14,PRO,24574.757565,61119120
2021-05-14,RES,91767.631032,396938592
2021-05-15,PRO,23534.442568,61114608
2021-05-15,RES,95153.611547,396920440
2021-05-16,PRO,21354.860298,61112400
2021-05-16,RES,95622.280966,396881756
2021-05-17,PRO,25731.458947,61126320
2021-05-17,RES,91211.464845,396942560
2021-05-18,PRO,26877.104415,61131408
2021-05-18,RES,89436.210453,396921936
2021-05-19,PRO,27153.541582,61136304
2021-05-19,RES,89914.276529,396935136
2021-05-20,PRO,27135.859881,61136352
2021-05-20,RES,87183.884157,396954720
2021-05-21,PRO,26792.274678,61139520
2021-05-21,RES,85900.150148,396984434
2021-05-22,PRO,24312.082056,61132080
2021-05-22,RES,90670.686837,396960752
2021-05-23,PRO,21596.225878,61128528
2021-05-23,RES,90838.764089,396939454
2021-05-24,PRO,22398.876457,61130640
2021-05-24,RES,92549.806542,396953852
2021-05-25,PRO,27334.127512,61141584
2021-05-25,RES,89907.371201,396991584
2021-05-26,PRO,26732.33766,61146480
2021-05-26,RES,88133.915517,397011168
2021-05-27,PRO,26205.722188,61146480
2021-05-27,RES,80830.868496,397013924
2021-05-28,PRO,25309.591531,61148496
2021-05-28,RES,75479.024236,397059600
2021-05-29,PRO,22369.66624,61140528
2021-05-29,RES,75304.600797,397024746
2021-05-30,PRO,19673.011401,61138608
2021-05-30,RES,75133.392161,396988266
2021-05-31,PRO,23096.692974,61147152
2021-05-31,RES,71218.074873,397035408
2021-06-01,PRO,24230.500357,61151376
2021-06-01,RES,68571.39048,396912330
2021-06-02,PRO,23885.879989,61146480
2021-06-02,RES,69630.604444,396716972
2021-06-03,PRO,24398.723412,61149312
2021-06-03,RES,68445.719616,396728924
2021-06-04,PRO,24567.992599,61156128
2021-06-04,RES,69335.206033,396754704
2021-06-05,PRO,21718.929394,61146864
2021-06-05,RES,72379.820229,396722254
2021-06-06,PRO,19020.526171,61144464
2021-06-06,RES,73928.369389,396700556
2021-06-07,PRO,22825.826883,61158384
2021-06-07,RES,69795.592742,396769580
2021-06-08,PRO,24367.559644,61170000
2021-06-08,RES,68109.223297,396751920
2021-06-09,PRO,24504.402319,61172736
2021-06-09,RES,68543.571488,396751054
2021-06-10,PRO,25036.633746,61172160
2021-06-10,RES,67595.227648,396810096
2021-06-11,PRO,25430.582698,61176624
2021-06-11,RES,67943.819609,396862700
2021-06-12,PRO,22812.394506,61171632
2021-06-12,RES,70469.559679,396851854
2021-06-13,PRO,19917.344537,61163856
2021-06-13,RES,72162.767758,396835436
2021-06-14,PRO,24284.375203,61179648
2021-06-14,RES,70197.079326,396888648
2021-06-15,PRO,26191.173606,61184256
2021-06-15,RES,69521.930826,396908236
2021-06-16,PRO,26170.401933,61188576
2021-06-16,RES,70995.762885,396894142
2021-06-17,PRO,26157.445329,61193760
2021-06-17,RES,69074.586752,396906478
2021-06-18,PRO,26119.372038,61198176
2021-06-18,RES,69132.944731,396952844
2021-06-19,PRO,23086.889393,61195392
2021-06-19,RES,72468.581711,396917328
2021-06-20,PRO,19853.004311,61192128
2021-06-20,RES,72609.900251,396893808
2021-06-21,PRO,23707.722816,61207728
2021-06-21,RES,69147.426047,396956204
2021-06-22,PRO,24995.350169,61210608
2021-06-22,RES,68510.509639,396928776
2021-06-23,PRO,24439.04416,61220832
2021-06-23,RES,70012.593586,396919746
2021-06-24,PRO,24692.873716000002,61220544
2021-06-24,RES,68486.558951,396932062
2021-06-25,PRO,24791.028843,61227504
2021-06-25,RES,69019.525649,396971132
2021-06-26,PRO,22347.83226,61224144
2021-06-26,RES,70971.448261,396919488
2021-06-27,PRO,19650.900722,61221936
2021-06-27,RES,73141.774877,396893720
2021-06-28,PRO,23424.9649,61236432
2021-06-28,RES,70475.75002,396955968
2021-06-29,PRO,24732.683528,61243248
2021-06-29,RES,69295.004102,396888864
2021-06-30,PRO,24426.36266,61247568
2021-06-30,RES,70060.976601,396863040
2021-07-01,PRO,24830.559176,61233648
2021-07-01,RES,68435.835123,396650504
2021-07-02,PRO,25081.776008,61227600
2021-07-02,RES,68401.285219,396528606
2021-07-03,PRO,22508.081455,61222800
2021-07-03,RES,70174.104309,396443068
2021-07-04,PRO,19617.880789,61220784
2021-07-04,RES,72512.062157,396407548
2021-07-05,PRO,23584.242453,61231824
2021-07-05,RES,69708.994316,396497380
2021-07-06,PRO,24898.254512,61235856
2021-07-06,RES,68713.073688,396442098
2021-07-07,PRO,24490.520546,61240080
2021-07-07,RES,69156.749054,396452796
2021-07-08,PRO,24572.258102,61242672
2021-07-08,RES,68393.383615,396439232
2021-07-09,PRO,24614.284964,61245936
2021-07-09,RES,68525.336805,396475728
2021-07-10,PRO,22399.623482,61235184
2021-07-10,RES,70133.043522,396439690
2021-07-11,PRO,19782.051859,61230480
2021-07-11,RES,71170.75606100001,396412944
2021-07-12,PRO,23334.705164,61241520
2021-07-12,RES,69474.598891,396502032
2021-07-13,PRO,24432.913647,61247520
2021-07-13,RES,68847.102288,396497778
2021-07-14,PRO,20331.891537,61238688
2021-07-14,RES,71818.752631,396437328
2021-07-15,PRO,24371.223342,61247568
2021-07-15,RES,68947.212348,396526416
2021-07-16,PRO,24543.237054,61250976
2021-07-16,RES,68636.36862,396551854
2021-07-17,PRO,22468.392995,61238496
2021-07-17,RES,69281.382753,396498576
2021-07-18,PRO,20112.057472,61235040
2021-07-18,RES,70368.920046,396469484
2021-07-19,PRO,24043.431067,61243200
2021-07-19,RES,69482.35395,396551184
2021-07-20,PRO,25665.435835,61246704
2021-07-20,RES,68731.86262,396556752
2021-07-21,PRO,25837.57816,61244784
2021-07-21,RES,68968.215862,396547920
2021-07-22,PRO,26245.397809,61247088
2021-07-22,RES,69134.740553,396564288
2021-07-23,PRO,26071.369176,61249584
2021-07-23,RES,69086.080122,396598944
2021-07-24,PRO,23155.136696,61255536
2021-07-24,RES,69873.391244,396564286
2021-07-25,PRO,20120.838665,61253232
2021-07-25,RES,70895.118292,396548348
2021-07-26,PRO,23549.902985,61258560
2021-07-26,RES,68830.889881,396629088
2021-07-27,PRO,24947.244983,61262352
2021-07-27,RES,68278.950122,396630144
2021-07-28,PRO,24540.530562,61261056
2021-07-28,RES,67911.611062,396638392
2021-07-29,PRO,24830.501588,61260576
2021-07-29,RES,67881.173341,396667294
2021-07-30,PRO,24835.597381,61259520
2021-07-30,RES,68520.439115,396703680
2021-07-31,PRO,22237.701561,61248000
2021-07-31,RES,69442.453556,396611990
2021-08-01,PRO,19520.064386000002,61251312
2021-08-01,RES,70081.247761,396499488
2021-08-02,PRO,22186.438403,61259472
2021-08-02,RES,67984.148951,396593664
2021-08-03,PRO,23370.863031,61267104
2021-08-03,RES,67855.270306,396577244
2021-08-04,PRO,23147.001912,61267488
2021-08-04,RES,68181.374468,396587136
2021-08-05,PRO,23279.976583,61273152
2021-08-05,RES,67596.803243,396622704
2021-08-06,PRO,23437.459186,61273344
2021-08-06,RES,67847.976937,396645836
2021-08-07,PRO,21462.324332,61266528
2021-08-07,RES,69214.057701,396622416
2021-08-08,PRO,19236.669673,61262400
2021-08-08,RES,69674.70542,396619632
2021-08-09,PRO,21666.181154,61266048
2021-08-09,RES,67991.668673,396706992
2021-08-10,PRO,22998.269221,61269552
2021-08-10,RES,67168.667943,396738384
2021-08-11,PRO,23292.187172,61267440
2021-08-11,RES,67790.874767,396746928
2021-08-12,PRO,23859.623669,61269456
2021-08-12,RES,68172.078923,396777164
2021-08-13,PRO,24037.011847,61267920
2021-08-13,RES,69095.747306,396821520
2021-08-14,PRO,22701.100719,61262064
2021-08-14,RES,70943.707438,396804048
2021-08-15,PRO,20263.925971,61254576
2021-08-15,RES,71398.114236,396801840
2021-08-16,PRO,22272.60457,61258800
2021-08-16,RES,68774.073724,396901872
2021-08-17,PRO,23024.923599,61261968
2021-08-17,RES,67433.591089,396919344
2021-08-18,PRO,22972.346531,61263408
2021-08-18,RES,67610.138027,396953328
2021-08-19,PRO,23225.961029,61265136
2021-08-19,RES,67540.886438,396990096
2021-08-20,PRO,23557.574654,61267632
2021-08-20,RES,67914.572635,397061424
2021-08-21,PRO,22148.394874,61263648
2021-08-21,RES,69212.928389,397047120
2021-08-22,PRO,19901.245073,61262112
2021-08-22,RES,70725.055696,397043184
2021-08-23,PRO,22786.870405,61267296
2021-08-23,RES,68969.513405,397161744
2021-08-24,PRO,23997.692489,61269312
2021-08-24,RES,67659.161429,397219728
2021-08-25,PRO,24057.639115,61273728
2021-08-25,RES,67597.215756,397288752
2021-08-26,PRO,24390.196721,61273920
2021-08-26,RES,67924.779716,397354992
2021-08-27,PRO,24294.763191,61272480
2021-08-27,RES,68471.294659,397483056
2021-08-28,PRO,22345.504785,61264320
2021-08-28,RES,69988.543373,397523170
2021-08-29,PRO,19911.059092,61262304
2021-08-29,RES,71828.597085,397517544
2021-08-30,PRO,23340.201223,61266480
2021-08-30,RES,69970.261512,397662190
2021-08-31,PRO,24717.097526,61268304
2021-08-31,RES,68869.975473,397720938
2021-09-01,PRO,24784.485071,61263456
2021-09-01,RES,69149.296424,397712110
2021-09-02,PRO,25170.328988,61262256
2021-09-02,RES,68105.786934,397741580
2021-09-03,PRO,25440.22082,61266624
2021-09-03,RES,67595.584471,397866192
2021-09-04,PRO,22873.272747,61256064
2021-09-04,RES,69782.301952,397878860
2021-09-05,PRO,20223.632823,61249632
2021-09-05,RES,71504.474944,397877136
2021-09-06,PRO,24545.969007,61257120
2021-09-06,RES,68272.258473,397988784
2021-09-07,PRO,26135.490751,61260480
2021-09-07,RES,67097.606357,398017964
2021-09-08,PRO,25706.457045,61260768
2021-09-08,RES,68218.700837,398038312
2021-09-09,PRO,25918.809422,61264992
2021-09-09,RES,66706.158213,398075088
2021-09-10,PRO,25839.331397,61268784
2021-09-10,RES,66920.701267,398149488
2021-09-11,PRO,22983.318492,61262352
2021-09-11,RES,69245.675824,398122224
2021-09-12,PRO,20176.315032,61258416
2021-09-12,RES,70976.747189,398117136
2021-09-13,PRO,24229.616637,61266480
2021-09-13,RES,67676.546623,398199406
2021-09-14,PRO,25908.547234,61269504
2021-09-14,RES,66732.548369,398230612
2021-09-15,PRO,25564.498535,61271472
2021-09-15,RES,68511.112279,398298576
2021-09-16,PRO,25723.993929,61278960
2021-09-16,RES,66707.577765,398304432
2021-09-17,PRO,25714.693558,61281936
2021-09-17,RES,66599.018512,398352428
2021-09-18,PRO,23156.113843,61275216
2021-09-18,RES,69669.244235,398352144
2021-09-19,PRO,20264.242051,61273104
2021-09-19,RES,72665.702348,398349936
2021-09-20,PRO,24238.781854,61281648
2021-09-20,RES,69089.308557,398435472
2021-09-21,PRO,25475.309989,61282464
2021-09-21,RES,67970.484838,398452656
2021-09-22,PRO,25219.759546,61285872
2021-09-22,RES,69516.736585,398487024
2021-09-23,PRO,25771.17573,61287936
2021-09-23,RES,68099.659492,398532048
2021-09-24,PRO,26023.589408,61288896
2021-09-24,RES,67612.094142,398592336
2021-09-25,PRO,23538.929418,61281984
2021-09-25,RES,70669.456007,398592048
2021-09-26,PRO,20572.686994,61279200
2021-09-26,RES,73066.476114,398577360
2021-09-27,PRO,24610.831599,61287120
2021-09-27,RES,69209.207811,398651184
2021-09-28,PRO,26052.857248,61290720
2021-09-28,RES,68928.674346,398667792
2021-09-29,PRO,25922.967498,61292160
2021-09-29,RES,71181.929486,398691408
2021-09-30,PRO,26911.950658,61291392
2021-09-30,RES,72888.612503,398737584
2021-10-01,PRO,27155.749581,61308768
2021-10-01,RES,76703.630358,398694240
2021-10-02,PRO,24116.73911,61293216
2021-10-02,RES,80167.798592,398626464
2021-10-03,PRO,21255.592849,61288800
2021-10-03,RES,83024.193369,398596992
2021-10-04,PRO,25862.471508,61300272
2021-10-04,RES,80068.297157,398685888
2021-10-05,PRO,27714.362142,61299552
2021-10-05,RES,80300.494773,398695392
2021-10-06,PRO,27666.062132,61301664
2021-10-06,RES,84057.755979,398721312
2021-10-07,PRO,28373.765732,61306656
2021-10-07,RES,83634.367015,398737728
2021-10-08,PRO,28336.474211,61312176
2021-10-08,RES,83548.446798,398794656
2021-10-09,PRO,25343.728667,61304208
2021-10-09,RES,86804.23046199999,398797440
2021-10-10,PRO,22693.961471,61303248
2021-10-10,RES,91090.573414,398788800
2021-10-11,PRO,27482.856531,61316736
2021-10-11,RES,87871.392435,398855136
2021-10-12,PRO,29572.891443,61329504
2021-10-12,RES,89443.600784,398872224
2021-10-13,PRO,29187.408456,61332864
2021-10-13,RES,91869.829719,398906304
2021-10-14,PRO,30453.582706,61335936
2021-10-14,RES,93917.04787,398936640
2021-10-15,PRO,30505.265405,61351728
2021-10-15,RES,94485.478307,398996160
2021-10-16,PRO,27032.362343,61342992
2021-10-16,RES,97031.274216,398972160
2021-10-17,PRO,24221.044259,61338768
2021-10-17,RES,99916.938314,398957568
2021-10-18,PRO,28817.413841,61348560
2021-10-18,RES,93813.260852,399030528
2021-10-19,PRO,28737.687822,61348272
2021-10-19,RES,83366.175276,399019680
2021-10-20,PRO,12299.805108,26199290
2021-10-20,RES,38040.208579,168475463
2021-10-21,PRO,29449.336097,61363632
2021-10-21,RES,85459.617123,399060960
2021-10-22,PRO,30834.486178,61368144
2021-10-22,RES,95254.500421,399129312
2021-10-23,PRO,27823.828527,61363632
2021-10-23,RES,102331.030675,399120960
2021-10-24,PRO,25435.467182,61361328
2021-10-24,RES,108470.48312,399106080
2021-10-25,PRO,29577.614736,61372752
2021-10-25,RES,101689.386212,399178464
2021-10-26,PRO,30457.704788,61375824
2021-10-26,RES,97229.342432,399207456
2021-10-27,PRO,30300.278112,61392720
2021-10-27,RES,97634.32173,399244992
2021-10-28,PRO,30639.275682,61393104
2021-10-28,RES,97739.84172,399298656
2021-10-29,PRO,30188.934145,61397040
2021-10-29,RES,96986.549501,399376224
2021-10-30,PRO,27153.803795,61390656
2021-10-30,RES,98116.04408,399353952
2021-10-31,PRO,25482.637759,63786508
2021-10-31,RES,101743.31376799999,415753682
2021-11-01,PRO,25306.44993,61386912
2021-11-01,RES,104163.309399,399267360
2021-11-02,PRO,31832.769376,61393920
2021-11-02,RES,108067.281454,399320736
2021-11-03,PRO,32916.599743,61407072
2021-11-03,RES,113751.438858,399301920
2021-11-04,PRO,34400.166051,61414032
2021-11-04,RES,121904.689093,399350016
2021-11-05,PRO,34629.142292,61419552
2021-11-05,RES,124448.190339,399388896
